,SMILES,Material Code,Name,CAS
708,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)O[C@]5([C@H]([C@@H]([C@H](O5)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O)O)O)O,OV13781,Verbascose,546-62-3
709,CC(=O)NC1[C@@H](OC(C(C1O)O)CO)O,YC04085,Chitin,1398-61-4
710,COC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)N)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)N)O)CO)CO)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)O,YC06764,Chitosan,9012-76-4
711,CC(=O)N[C@@H]1[C@H](CC(O[C@@H]1[C@@H](CO)O)O[CH]CO)O.[Na+].[Na+].[Na+],YC11298,Colominic acid sodium salt,70431-34-4
712,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)OS(=O)(=O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,YC15288,"Chondroitin sulfate A sodium salt - Average MW 10,000 - 30,000",39455-18-0
713,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O,YC158179,Carboxymethyl cellulose,9000-11-7
714,COC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)N)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)N)O)CO)CO)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)O,YC158300,"Chitosan - Molecular weight 50,000-190,000",9012-76-4
715,COC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)N)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)N)O)CO)CO)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)O,YC158301,"Chitosan - Molecular weight 310,000-375,000",9012-76-4
716,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)OS(=O)(=O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,YC31416,"Chondroitin sulfate A sodium salt - Average MW 20,000 - 30,000",39455-18-0
717,CC(=O)NC1C(C(C(OC1OC2C(C(C(OC2C(=O)[O-])OC3C(C(OC(C3O)COS(=O)(=O)[O-])OC4C(C(C(OC4C(=O)[O-])OC5C(C(OC(C5O)COS(=O)(=O)[O-])OC6C(C(C(OC6C(=O)[O-])O)O)O)NC(=O)C)O)O)NC(=O)C)O)O)COS(=O)(=O)[O-])O)O,YC31458,Chondroitin sulfate C sodium salt,12678-07-8
718,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,YC46078,Curdlan,54724-00-4
719,COC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)N)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)N)O)CO)CO)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)O,YC58325,Chitosan - water soluble,9012-76-4
720,CCOC(=O)C1=CC=C(C=C1)N,YD158380,Dextran sulfate sodium salt - MW 4500-5500,9011-18-1
721,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O)O)O)O,YD32417,Dextran,9004-54-0
722,CCOC(=O)C1=CC=C(C=C1)N,YD32562,"Dextran sulfate sodium salt - MW 500,000",9011-18-1
723,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O)O)O)O,YD34755,"Dextran 500 - MW 450,000 to 550,000",9004-54-0
724,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O)O)O)O,YD44759,"Dextran 5 - MW 4,000 to 6,000",9004-54-0
725,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)O)O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O,YG162526,Glycogen - from bovine liver,9005-79-2
726,COCC1[C@H](C(C(C(O1)OC)OC)OC)O[C@H]2C(C(C(C(O2)COC)OC)OC)OC,YM30635,Methyl cellulose - viscosity ca 15cP,9004-67-5
727,C1(C(C(OC(C1O)O)C(=O)[O-])O)O.[Na+],YS31736,"Sodium alginate, low viscosity",9005-38-3
728,CC.CC.CC.CC.CC,YT31961,Tragacanth gum,9000-65-1
