,SMILES,Material Code,Name,CAS
1400,COC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@H]3[C@H](O2)CO[C@H](O3)C4=CC=CC=C4)O)N=[N+]=[N-],MM07507,"4-Methoxyphenyl 2-azido-4,6-O-benzylidene-2-deoxy-b-D-glucopyranoside",1430068-18-0
1401,COC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@H]3[C@H](O2)COC(O3)C4=CC=CC=C4)OCC=C)N=[N+]=[N-],MM07508,"4-Methoxyphenyl 3-O-allyl-2-azido-4,6-O-benzylidene-2-deoxy-b-D-glucopyranoside",889453-78-5
1402,CO[C@@H]1[C@@H]([C@H]([C@H]2[C@H](O1)COC(O2)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5,MM07937,"Methyl 2,3-di-O-benzoyl-4,6-O-benzylidene-a-D-glucopyranoside",6748-91-0
1403,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CN)O)O)O,MM08031,Methyl 6-amino-6-deoxy-a-D-glucopyranoside,5155-47-5
1404,CO[C@@H]1[C@@H]([C@H]([C@@H]2[C@H](O1)COC(O2)C3=CC=CC=C3)O)O,MM08064,"Methyl 4,6-O-benzylidene-a-D-galactopyranoside",72904-85-9
1405,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,MM08117,Myricitrin,17912-87-7
1406,CC1=CC=C(C=C1)S[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MM08175,4-Methylphenyl b-D-thioglucopyranoside,1152-39-2
1407,CC1(OC[C@@H](O1)[C@@H]2[C@H](OC(O2)(C)C)[C@H](C(=O)OC)O)C,MM08183,"Methyl 3,4:5,6-di-O-isopropylidene-D-gluconate",114743-85-0
1408,CO[C@@H]1[C@@H]([C@@H]([C@H](O1)COCC2=C(C=C(C=C2)Cl)Cl)OCC3=C(C=C(C=C3)Cl)Cl)O,MM08401,"Methyl 3,5-di-O-(2,4-dichlorobenzyl)-a-D-ribofuranoside",168427-35-8
1409,CO[C@@H]1C(C([C@@H](C(O1)COC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)N=[N+]=[N-])OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6,MM08551,"Methyl 4-azido-2,3-di-O-benzoyl-4-deoxy-6-O-trityl-a-D-glucopyranoside",26511-50-2
1410,CC(=C)C(=O)OCCOC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MM09070,2-Methacryloxyethyl D-glucopyranoside - 25-50% in aqueous solution containing 200 ppm MEHQ inhibitor,132153-62-9
1411,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1OC)CO)O)O,MM09714,Methyl 2-acetamido-2-deoxy-b-D-galactopyranoside,3055-46-7
1412,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)O)O)O)O)O,MM09963,"6-O-Malonylgenistin, free acid",51011-05-3
1413,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)O)O)O)O)O,MM09965,6-O-Malonyldaidzin free acid,124590-31-4
1414,CO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,MM10084,Methyl a-D-galactopyranoside - Crude,3396-99-4
1415,COC1[C@@H]([C@H](C([C@@H]([C@@H]1O)O)O)O)O,MM10123,1-D-4-O-Methyl-myo-inositol,6090-97-7
1416,COC1[C@@H]([C@H](C([C@H]([C@@H]1O)O)O)O)O,MM10128,5-O-Methyl-myo-inositol,523-92-2
1417,CC1=CC=C(C=C1)S[C@@H]2[C@H]([C@H]([C@H]3[C@H](O2)COC(O3)C4=CC=CC=C4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,MM10132,"4-Toluoyl 2,3-di-O-benzyl-4,6-O-benzylidene-a-D-thiomannopyranoside",922523-12-4
1418,CO[C@@H]1[C@H]([C@@H]([C@H](O1)CO)O)O,MM10675,Methyl a-D-arabinofuranoside,56607-40-0
1419,CO[C@H]1C(C([C@@H](C(O1)C(=O)[O-])O)O)O,MM10711,Methyl a-L-idopyranosiduronic acid sodium salt,134355-31-0
1420,COC1=CC=C(C=C1)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)OCC3=CC=CC=C3)O,MM10911,4-Methoxyphenyl 3-O-benzyl-a-D-mannopyranoside,1820569-72-9
1421,COC1=CC=C(C=C1)O[C@H]2[C@H]([C@H]([C@H]([C@@H](O2)COCC3=CC=CC=C3)O)OCC4=CC=CC=C4)OCC5=CC=CC=C5,MM10918,"4-Methoxyphenyl 2,3,6-tri-O-benzoyl-b-D-",869107-36-8
1422,CC(C)(C)[Si](C)(C)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)OC)N3C(=O)C4=CC=CC=C4C3=O)OCC5=CC=CC=C5)O,MM11001,4-Methoxyphenyl 3-O-benzyl-6-O-tert-butyldimethylsilyl-2-deoxy-2-phthalimido-b-D-glucopyranoside,946075-95-2
1423,C1(C2C(C3C(C1OC(O2)O3)O)O)O,MM11232,"1,3,5-O-Methylidyne-myo-inositol",98510-20-4
1424,CO[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O,MM153283,4-O-Methyl-D-glucose,4132-38-1
1425,COCC1C(C(C(C(O1)O)O)O)O,MM153284,6-O-Methyl-D-glucose,10287-49-7
1426,CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO,MM15655,Methyl b-D-fructofuranoside,13403-14-0
1427,CC1(OC[C@@H]2[C@@H](O1)[C@H]3[C@@H]([C@H](O2)OC)OC(O3)(C)C)C,MM159127,"Methyl 2,3:4,6-di-O-isopropylidene-D-mannopyranoside",50705-56-1
1428,C1(C(C(C(C(C1O)O)O)O)O)O,MM16809,muco-Inositol,488-55-1
1429,CO[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O,MM28994,2-O-Methyl-D-glucose,2140-41-2
1430,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)([O-])[O-])O)O)O)O,MM30432,a-D-Mannose-1-phosphate ammonium salt,1388225-12-4
1431,COC1[C@@H]([C@H]([C@@H](O1)CO)O)F,MM30534,Methyl 2-deoxy-2-fluoro-L-arabinofuranoside,442514-57-0
1432,C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(CC2C(C(C[C@](O2)(CC(C(CCC(CC(CC(CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,MM31116,Mycostatin,1400-61-9
1433,COC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COCC3=CC=CC=C3)O)OCC4=CC=CC=C4)N=[N+]=[N-],MM34874,"4-Methoxyphenyl 2-azido-3,6-di-O-benzyl-2-deoxy-b-D-glucopyranoside",1272755-25-5
1434,CC(=O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC)CN=[N+]=[N-],MM44427,"Methyl 2,3,4-tri-O-acetyl-6-azido-6-deoxy-a-D-glucopyranoside",21893-05-0
1435,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)C,MM44749,Mefenamic acid-acyl-b-D-glucuronide,102623-18-7
1436,COC1=CC(=CC(=C1O)OC)C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,MM44899,Malvidin 3-glucoside chloride,7228-78-6
1437,COC1=CC(=CC(=C1O)OC)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,MM44900,"Malvidin 3,5-diglucoside",16727-30-3
1438,COC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)COCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC=C)OCC5=CC=CC=C5,MM45460,"4-Methoxyphenyl-3-O-allyl-2,4,6-tri-O-benzyl-b-D-galactopyranoside",247027-78-7
1439,CO[C@@H]([C@@H]([C@H](C=O)O)O)[C@@H](C(=O)O)O,MM46686,4-O-Methyl-D-glucuronic acid,2463-49-2
1440,[C@@H]([C@@H]([C@H](C(=O)O)O)O)([C@@H](C(=O)O)O)O,MM47012,Mucic acid,526-99-8
1441,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)SC)N2C(=O)C3=CC=CC=C3C2=O)OC(=O)C)OC(=O)C,MM60568,"Methyl 3,4,6-tri-O-acetyl-2-deoxy-2-phthalimido-b-D-thioglucopyranoside",79528-48-6
1442,COC(=O)[C@@]1(C[C@H]2[C@H]([C@@H](O1)[C@@H]([C@@H](CO)O)O)NC(=O)O2)SC3=CC=CC=C3,MM60571,"Methyl 5-N,4-O-Carbonyl-3,5-dideoxy-2-S-phenyl-2-thio-D-glycero-b-D-galacto-2-nonulopyranosylonate",934591-79-4
1443,COC1=CC=C(C=C1)O[C@H]2[C@H]([C@H]([C@H]([C@@H](O2)CO)O)OCC3=CC=CC=C3)O,MM60607,4-Methoxyphenyl 3-O-benzyl-β-D-galactopyranoside,383905-60-0
1444,C(=O)[C@H]([C@H]([C@@H]([C@@H](C(=O)[O-])O)O)O)O,MM61575,D-Mannuronic acid sodium salt,921-56-2
1445,C([C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)O,MM63083,D-Mannitol 1-phosphate lithium salt,15806-48-1
1446,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,MM63310,D-Mannitol - EP,69-65-8
1447,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC)O)O)N=[N+]=[N-],MM63444,"Methyl 4-azido-4,6-dideoxy-a-D-mannopyranoside",20881-80-5
1448,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC(=C6[C@@]5(CC[C@@H](C6)OC(=O)C)C)C)C)C)OC1,MM64925,6-Methyldiosgenin Acetate,6877-73-2
1449,COC1=CC(=CC(=C1O)OC)C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O,MM65371,Malvidin-3-galactoside chloride,30113-37-2
1450,CO[C@@H]1[C@@H]([C@H]([C@H](CO1)O)O)O,MM66639,Methyl beta-L-arabinopyranoside,3795-69-5
1451,CN[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,MM66747,N-Methyl-D-glucosamine,3329-30-4
1452,COC[C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O,MM67693,6-O-Methyl-D-galactopyranose,6779-91-5
1453,CC1=CC=C(C=C1)S(=O)(=O)O[C@H]2[C@H]3[C@@H](COC(O3)C4=CC=CC=C4)O[C@@H]([C@@H]2OS(=O)(=O)C5=CC=C(C=C5)C)OC,MM70328,"Methyl 4,6-O-benzylidene-2,3-di-O-(p-toluenesulfonyl)-a-D-glucopyranoside",1/1/6884
1454,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC)OC(=O)C)OC(=O)C)OC(=O)C,MM70926,"Methyl-2,3,4,6-tetra-O-acetyl-alpha-D-mannopyranoside",5019-24-9
1455,CC(=O)NC1C(C2C(COC(O2)C3=CC=CC=C3)OC1OC)O,MM71462,"Methyl 2-acetamido-4,6-O-benzylidene-2-deoxy-a-D-glucopyranoside",4/1/6619
1456,C[C@H]1[C@@H]2[C@H](C[C@@H](O1)O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)OC,MM73958,Morroniside,25406-64-8
1457,CC1=CC=C(C=C1)S[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MM76621,"4-Methylphenyl 2,3,4,6-tetra-O-acetyl-b-D-thioglucopyranoside",28244-94-2
1458,C1[C@@H]2C([C@H](O1)[C@H]([C@H](O2)O[C@H]3[C@H]([C@H](O[C@H]([C@@H]3O)O)CO)O)O)OS(=O)(=O)[O-],MN01694,Neocarrabiose-4-O-sulfate sodium,108321-76-2
1459,C1=CC(=CC=C1CS[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)[N+](=O)[O-],MN04538,4-Nitrobenzyl b-D-thiogalactopyranoside,35785-19-4
1460,CCCCCCCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,MN04790,N-Nonyldeoxynojirimycin,81117-35-3
1461,C1[C@@H]2C([C@H](O1)[C@H]([C@H](O2)O[C@@H]3[C@H]([C@@H](O[C@@H]([C@@H]3OS(=O)(=O)[O-])CO)OC4[C@H]5CO[C@@H]4[C@H]([C@H](O5)O[C@@H]6[C@H]([C@@H](O[C@@H]([C@@H]6OS(=O)(=O)O)CO)O)O)O)O)O)O,MN05905,"Neocarratetraose 4¹, 4³-disulfate disodium salt",108347-92-8
1462,C[C@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O,MN07306,(R)-Naproxen acyl-β-D-glucuronide,112828-15-6
1463,C1=C2C(=CC(=C1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)OC4=C(C2=O)C(=C(C(=C4)O)[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,MN08123,Neomangiferin,64809-67-2
1464,C[C@]1(CCC[C@@]2([C@@H]1CCC(=C)[C@H]2CCC3=CCOC3=O)C)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,MN11576,Neoandrographolide,27215-14-1
1465,C1=C(C2=NON=C2C(=C1)[N+](=O)[O-])NC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,MN166899,6-NBDG,108708-22-1
1466,C1=CC=C2C=C(C=CC2=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O)O)O,MN64917,2-Naphthyl-Beta-D-Glucuronide Sodium Salt,20838-64-6
1467,CCCCCCCCNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,MO06713,1-Octylamino-1-deoxy-D-glucitol,23323-37-7
1468,CCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O,MO07928,Octyl b-D-glucuronic acid,226932-67-8
1469,CCCCCCCCOC1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O,MO07929,Octyl D-glucuronic acid,208400-78-6
1470,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,MO08113,Orientin,28608-75-5
1471,CCCCCCCCOC1C([C@@H]([C@@H](O1)C(CO)O)O)O,MO16824,Octyl D-galactofuranoside,202403-49-4
1472,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,MO16828,Ouabain octahydrate,11018-89-6
1473,COC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC=CC=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O,MO74545,Oroxylin A 7-O-glucuronide,36948-76-2
1474,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP00476,"alpha,beta-D-Mannose pentaacetate",25941-03-1
1475,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP00476,"1,2,3,4,6-Penta-O-acetyl-D-mannopyranose",25941-03-1
1476,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP00478,"1,2,3,4,6-Penta-O-acetyl-b-D-mannopyranose",4026-35-1
1477,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP00483,"1,2,3,4,6-Penta-O-acetyl-a-D-mannopyranose",4163-65-9
1478,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=CC=CC=C2)CO)O)O,MP01853,Phenyl 2-acetamido-2-deoxy-b-D-glucopyranoside,5574-80-1
1479,CCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C,MP02372,Propyl 2-acetamido-2-deoxy-b-D-glucopyranoside,70832-36-9
1480,C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,MP02392,Phenyl b-D-galactopyranoside,2818-58-8
1481,C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,MP02392,Phenyl-beta-D-galactopyranoside,2818-58-8
1482,C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP02707,Phenyl b-D-glucopyranoside,1464-44-4
1483,C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP02707,Phenyl-beta-D-glucopyranoside,1464-44-4
1484,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP03541,"1,2,3,4,6-Penta-O-acetyl-D-galactopyranose",25878-60-8
1485,C(C(C(C(C=O)O)O)O)O,MP03545,Poly-D-galacturonic acid methyl ester,9000-69-5
1486,C([C@H]([C@H]([C@H](C(=O)CO)O)O)O)O,MP03557,D-Psicose,551-68-8
1487,COC1[C@@H]([C@H](C([C@@H]([C@@H]1O)O)O)O)O,MP04042,D-Pinitol,10284-63-6
1488,CC1(O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O1)O)SC3=CC=CC=C3)CO)C,MP04184,"Phenyl 3,4-O-isopropylidene-b-D-thiogalactopyranoside",120095-47-8
1489,CC(C)(C)C(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C,MP04221,"1,2,3,4,6-Penta-O-pivaloyl-a-D-glucopyranoside",1213234-53-7
1490,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)SC3=CC=CC=C3)N4C(=O)C5=CC=CC=C5C4=O)O)OC(O1)C6=CC=CC=C6,MP04302,"Phenyl 4,6-O-benzylidene-2-deoxy-2-phthalimido-b-D-thioglucopyranoside",79528-51-1
1491,CC(=O)OC[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP04747,Penta-O-acetyl-a-L-idopyranose,16299-15-3
1492,C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,MP04835,Phenyl-beta-D-glucuronic acid monohydrate,17685-05-1
1493,C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@@H](C(O2)OC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6,MP04854,"1,2,3,4,6-Penta-O-benzoyl-D-mannopyranose",96996-90-6
1494,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP04965,"1,2,3,4,6-Penta-O-acetyl-a-D-galactopyranose",4163-59-1
1495,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=CC=C3)O)O)OC(O1)C4=CC=CC=C4,MP04997,"Phenyl 4,6-O-benzylidene-b-D-glucopyranoside",75829-66-2
1496,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OCC#C)OC(=O)C)OC(=O)C)OC(=O)C,MP05001,"2-Propynyl-2,3,4,6-tetra-O-acetyl-b-D-glucopyranoside",34272-02-1
1497,C1=CC=C(C=C1)CCO[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,MP05017,Phenylethyl b-D-galactopyranoside,14861-16-6
1498,C([C@@H]1[C@H]([C@H](C(O1)OP(=O)([O-])OP(=O)([O-])[O-])O)O)OP(=O)(O)[O-],MP05043,5-Phospho-D-ribose 1-diphosphate pentasodium salt,108321-05-7
1499,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2=CC=CC=C2)CO)O)O,MP05110,Phenyl 2-acetamido-2-deoxy-a-D-glucopyranoside,10139-04-5
1500,C1=CC=C(C=C1)S[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,MP05112,Phenyl β-D-thiogalactopyranoside,16758-34-2
1501,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05197,"1,2,3,4,6-Penta-O-acetyl-a-D-glucopyranose",604-68-2
1502,C1=CC=C(C=C1)S[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP05281,Phenyl a-D-thiomannopyranoside,77481-62-0
1503,C1=CC=C(C=C1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP05293,Phenyl a-D-glucopyranoside,4630-62-0
1504,C1=CC=C(C=C1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP05293,Phenyl-alpha-D-glucopyranoside,4630-62-0
1505,C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,MP05328,"1,2,3,4,6-Penta-O-galloyl-b-D-glucopyranose",14937-32-7
1506,C([C@H]([C@H](C([C@@H]([C@H](CO)O)O)O)O)O)O,MP05384,Perseitol,527-06-0
1507,C([C@H]([C@H](C(=O)[O-])O)O)O,MP05397,Potassium D-erythronate,88759-55-1
1508,C1=CC=C(C=C1)COC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)SCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,MP05409,"1,2,3,4,6-Penta-O-benzyl-b-D-thiogalactopyranoside",210358-01-3
1509,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05825,"alpha,beta-D-Glucose pentaacetate",83-87-4
1510,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05825,"1,2,3,4,6-Penta-O-acetyl-D-glucopyranose",83-87-4
1511,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05836,beta-D-Glucose pentaacetate,604-69-3
1512,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05836,"1,2,3,4,6-Penta-O-acetyl-b-D-glucopyranose",604-69-3
1513,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=CC=CC=C2)COC(=O)C)OC(=O)C)OC(=O)C,MP05918,"Phenyl 2-acetamido-3,4,6-tri-O-acetyl-2-deoxy-b-D-glucopyranoside",13089-21-9
1514,CC(=O)OCC1C(C(C(C(O1)SC2=CC=CC=C2)OC(=O)C)OC(=O)C)OC(=O)C,MP06075,"Phenyl 2,3,4,6-tetra-O-acetyl-a-D-thiomannopyranoside",13992-16-0
1515,C1=CC=C(C=C1)COC2=CC(=CC(=C2OCC3=CC=CC=C3)OCC4=CC=CC=C4)C(=O)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC(=O)C6=CC(=C(C(=C6)OCC7=CC=CC=C7)OCC8=CC=CC=C8)OCC9=CC=CC=C9)OC(=O)C1=CC(=C(C(=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OC(=O)C1=CC(=C(C(=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OC(=O)C1=CC(=C(C(=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1,MP06100,"1,2,3,4,6-Penta-O-(3,4,5-tri-O-benzylgalloyl)-b-D-glucopyranose",122625-60-9
1516,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP06689,beta-D-Galactose pentaacetate,4163-60-4
1517,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP06689,"1,2,3,4,6-Penta-O-acetyl-b-D-galactopyranose",4163-60-4
1518,C1=CC=C(C=C1)C(=O)OCC(CC2C(C(C(O2)OC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6,MP06718,"1,2,3,5,6-Penta-O-benzoyl-D-galactofuranose",138811-45-7
1519,CC(=O)OCC1(C(C(C(CO1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP06863,"1,2,3,4,5-Penta-O-acetyl-b-D-fructose",20764-61-8
1520,C[Si](C)(C)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C,MP06937,"1,2,3,4,6-Penta-O-trimethylsilyl-D-glucopyranose",19126-99-9
1521,C[Si](C)(C)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C,MP06938,"1,2,3,4,6-Penta-O-trimethylsilyl-a-D-galactopyranose",19126-99-9
1522,CC(=O)OC[C@H]([C@H]1[C@@H]([C@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP07015,"1,2,3,5,6-Penta-O-acetyl-D-galactofuranose",62181-82-2
1523,CCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O,MP07030,N-Propionyl-D-glucosamine,15475-14-6
